"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","www.budget.gouv.fr/46.105.199.81","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","www.budget.gouv.fr/46.105.199.81","443","INFO","www.budget.gouv.fr <-- Gandi Standard SSL CA 2","",""
"intermediate_cert_badOCSP","www.budget.gouv.fr/46.105.199.81","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.budget.gouv.fr/46.105.199.81","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.budget.gouv.fr/46.105.199.81","443","INFO","-1303 seconds from localtime","",""
"HTTP_headerTime","www.budget.gouv.fr/46.105.199.81","443","INFO","1682817700","",""
"ipv4_in_header","www.budget.gouv.fr/46.105.199.81","443","MEDIUM","X-CDN-Pop-IP: 137.74.122.0/26 (check if it's your IP address or e.g. a cluster IP)","","CWE-212"
"HSTS_time","www.budget.gouv.fr/46.105.199.81","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.budget.gouv.fr/46.105.199.81","443","OK","includes subdomains","",""
"HSTS_preload","www.budget.gouv.fr/46.105.199.81","443","OK","domain IS marked for preloading","",""
"HPKP","www.budget.gouv.fr/46.105.199.81","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.budget.gouv.fr/46.105.199.81","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","www.budget.gouv.fr/46.105.199.81","443","INFO","No application banner found","",""
"cookie_count","www.budget.gouv.fr/46.105.199.81","443","INFO","0 at '/'","",""
"X-Frame-Options","www.budget.gouv.fr/46.105.199.81","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.budget.gouv.fr/46.105.199.81","443","OK","nosniff","",""
"Content-Security-Policy","www.budget.gouv.fr/46.105.199.81","443","OK","default-src https: 'unsafe-eval' 'unsafe-inline'; object-src https: ; child-src https: platform.twitter.com; img-src https: data:;","",""
"Permissions-Policy","www.budget.gouv.fr/46.105.199.81","443","OK","interest-cohort=()","",""
"X-XSS-Protection","www.budget.gouv.fr/46.105.199.81","443","INFO","1;mode=block","",""
"Access-Control-Allow-Origin","www.budget.gouv.fr/46.105.199.81","443","INFO","*","",""
"Referrer-Policy","www.budget.gouv.fr/46.105.199.81","443","INFO","same-origin","",""
"X-UA-Compatible","www.budget.gouv.fr/46.105.199.81","443","INFO","IE=edge","",""
"Cache-Control","www.budget.gouv.fr/46.105.199.81","443","INFO","max-age=600, public","",""
"banner_reverseproxy","www.budget.gouv.fr/46.105.199.81","443","INFO","X-Cacheable: Matched cache","","CWE-200"
"heartbleed","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.budget.gouv.fr/46.105.199.81","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.budget.gouv.fr/46.105.199.81","443","OK","supported","","CWE-310"
"secure_client_renego","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
