"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS_time","www.transformation.gouv.fr/80.87.236.14","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.transformation.gouv.fr/80.87.236.14","443","OK","includes subdomains","",""
"HSTS_preload","www.transformation.gouv.fr/80.87.236.14","443","OK","domain IS marked for preloading","",""
"HPKP","www.transformation.gouv.fr/80.87.236.14","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.transformation.gouv.fr/80.87.236.14","443","INFO","nginx","",""
"banner_application","www.transformation.gouv.fr/80.87.236.14","443","INFO","No application banner found","",""
"cookie_count","www.transformation.gouv.fr/80.87.236.14","443","INFO","0 at '/'","",""
"X-Frame-Options","www.transformation.gouv.fr/80.87.236.14","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.transformation.gouv.fr/80.87.236.14","443","OK","nosniff","",""
"Content-Security-Policy","www.transformation.gouv.fr/80.87.236.14","443","OK","default-src https: 'unsafe-eval' 'unsafe-inline'; object-src https: ; child-src https: platform.twitter.com; img-src https: data:;","",""
"Permissions-Policy","www.transformation.gouv.fr/80.87.236.14","443","OK","interest-cohort=()","",""
"X-XSS-Protection","www.transformation.gouv.fr/80.87.236.14","443","INFO","1;mode=block","",""
"Access-Control-Allow-Origin","www.transformation.gouv.fr/80.87.236.14","443","INFO","*","",""
"Referrer-Policy","www.transformation.gouv.fr/80.87.236.14","443","INFO","same-origin","",""
"X-UA-Compatible","www.transformation.gouv.fr/80.87.236.14","443","INFO","IE=edge","",""
"Cache-Control_multiple","www.transformation.gouv.fr/80.87.236.14","443","MEDIUM","Multiple Cache-Control headers. Using first header: max-age=600","",""
"Cache-Control","www.transformation.gouv.fr/80.87.236.14","443","INFO","max-age=600","",""
"banner_reverseproxy","www.transformation.gouv.fr/80.87.236.14","443","INFO","--","","CWE-200"
"heartbleed","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.transformation.gouv.fr/80.87.236.14","443","OK","supported","","CWE-310"
"secure_client_renego","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.transformation.gouv.fr/80.87.236.14","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.transformation.gouv.fr/80.87.236.14","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.transformation.gouv.fr/80.87.236.14","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=C515898BDA620EDDB2FCEE59864E0358F5BDCCCCF76D270DFC76FA09E18AC9DB","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.transformation.gouv.fr/80.87.236.14","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.transformation.gouv.fr/80.87.236.14","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.transformation.gouv.fr/80.87.236.14","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.transformation.gouv.fr/80.87.236.14","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
